act,vendor,gem,class_name,mission
Act 1,Nessa,Magma Orb,Templar,Enemy at the Gate
Act 1,Nessa,Spark,Templar,Enemy at the Gate
Act 1,Nessa,Purifying Flame,Templar,Enemy at the Gate
Act 1,Nessa,Blight,Templar,Enemy at the Gate
Act 1,Nessa,Heavy Strike,Templar,Enemy at the Gate
Act 1,Nessa,Ground Slam,Templar,Enemy at the Gate
Act 1,Nessa,Molten Strike,Templar,Enemy at the Gate
Act 1,Nessa,Fireball,Templar,Enemy at the Gate
Act 1,Nessa,Lightning Tendrils,Templar,Enemy at the Gate
Act 1,Nessa,Freezing Pulse,Templar,Enemy at the Gate
Act 1,Nessa,Glacial Hammer,Templar,Enemy at the Gate
Act 1,Nessa,Smite,Templar,Enemy at the Gate
Act 1,Nessa,Stormblast Mine,Templar,Enemy at the Gate
Act 1,Nessa,Onslaught,Templar,Enemy at the Gate
Act 1,Nessa,Frostbolt,Templar,Enemy at the Gate
Act 1,Nessa,Raise Zombie,Templar,Enemy at the Gate
Act 1,Nessa,Spectral Throw,Templar,Enemy at the Gate
Act 1,Nessa,Rallying Cry,Templar,The Caged Brute
Act 1,Nessa,Lightning Warp,Templar,The Caged Brute
Act 1,Nessa,Flame Dash,Templar,The Caged Brute
Act 1,Nessa,Bodyswap,Templar,The Caged Brute
Act 1,Nessa,Leap Slam,Templar,The Caged Brute
Act 1,Nessa,Unearth,Templar,The Caged Brute
Act 1,Nessa,Spell Totem,Templar,The Caged Brute
Act 1,Nessa,Shield Charge,Templar,The Caged Brute
Act 1,Nessa,Infernal Legion,Templar,The Caged Brute
Act 1,Nessa,Summon Skeletons,Templar,The Caged Brute
Act 1,Nessa,Added Fire Damage,Templar,The Caged Brute
Act 1,Nessa,Wither,Templar,The Caged Brute
Act 1,Nessa,Added Lightning Damage,Templar,The Caged Brute
Act 1,Nessa,Knockback,Templar,The Caged Brute
Act 1,Nessa,Clarity,Templar,The Loved Brute
Act 1,Nessa,Blastchain Mine,Templar,The Caged Brute
Act 1,Nessa,Melee Splash,Templar,The Caged Brute
Act 1,Nessa,Life Gain on Hit,Templar,The Caged Brute
Act 1,Nessa,Void Manipulation,Templar,The Caged Brute
Act 1,Nessa,Additional Accuracy,Templar,The Caged Brute
Act 1,Nessa,Combustion,Templar,The Caged Brute
Act 1,Nessa,Unbound Ailments,Templar,The Caged Brute
Act 1,Nessa,Stun,Templar,The Caged Brute
Act 1,Nessa,Minion Damage,Templar,The Caged Brute
Act 1,Nessa,Ice Nova,Templar,The Siren's Cadence
Act 1,Nessa,Lightning Strike,Templar,The Siren's Cadence
Act 1,Nessa,Firestorm,Templar,The Siren's Cadence
Act 1,Nessa,Sweep,Templar,The Siren's Cadence
Act 1,Nessa,Flesh Offering,Templar,The Siren's Cadence
Act 1,Nessa,Sunder,Templar,The Siren's Cadence
Act 1,Nessa,Flame Surge,Templar,The Siren's Cadence
Act 1,Nessa,Icicle Mine,Templar,The Siren's Cadence
Act 1,Nessa,Arctic Breath,Templar,The Siren's Cadence
Act 1,Nessa,Storm Call,Templar,The Siren's Cadence
Act 1,Nessa,Lacerate,Templar,The Siren's Cadence
Act 1,Nessa,Scorching Ray,Templar,The Siren's Cadence
Act 1,Nessa,Infernal Blow,Templar,The Siren's Cadence
Act 1,Nessa,Volatile Dead,Templar,The Siren's Cadence
Act 1,Nessa,Spirit Offering,Templar,The Siren's Cadence
Act 1,Nessa,Incinerate,Templar,The Siren's Cadence
Act 1,Nessa,Arc,Templar,The Siren's Cadence
Act 1,Nessa,Ice Spear,Templar,The Siren's Cadence
Act 1,Nessa,Storm Burst,Templar,The Siren's Cadence
Act 1,Nessa,Essence Drain,Templar,The Siren's Cadence
Act 1,Nessa,Bone Offering,Templar,The Siren's Cadence
Act 1,Nessa,Searing Bond,Templar,The Siren's Cadence
Act 1,Nessa,Storm Brand,Templar,The Siren's Cadence
Act 1,Nessa,Static Strike,Templar,The Siren's Cadence
Act 1,Nessa,Spectral Shield Throw,Templar,The Siren's Cadence
Act 1,Nessa,Devouring Totem,Templar,Breaking Some Eggs
Act 1,Nessa,Dash,Templar,Breaking Some Eggs
Act 1,Nessa,Holy Flame Totem,Templar,Breaking Some Eggs
Act 1,Nessa,Molten Shell,Templar,Breaking Some Eggs
Act 1,Nessa,Contagion,Templar,Breaking Some Eggs
Act 1,Nessa,Frostblink,Templar,Breaking Some Eggs
Act 1,Nessa,Frost Wall,Templar,Breaking Some Eggs
Act 1,Nessa,Summon Raging Spirit,Templar,Breaking Some Eggs
Act 1,Nessa,Frost Bomb,Templar,Breaking Some Eggs
Act 1,Nessa,Summon Holy Relic,Templar,Breaking Some Eggs
Act 1,Nessa,Orb of Storms,Templar,Breaking Some Eggs
Act 1,Nessa,Reckoning,Templar,Breaking Some Eggs
Act 1,Nessa,Rejuvenation Totem,Templar,Breaking Some Eggs
Act 1,Nessa,Vigilant Strike,Templar,Breaking Some Eggs
Act 1,Nessa,War Banner,Templar,Breaking Some Eggs
Act 1,Nessa,Decoy Totem,Templar,Breaking Some Eggs
Act 1,Nessa,Steelskin,Templar,Breaking Some Eggs
Act 1,Nessa,Ancestral Protector,Templar,Breaking Some Eggs
Act 1,Nessa,Ruthless,Templar,Mercy Mission
Act 1,Nessa,Spell Cascade,Templar,Mercy Mission
Act 1,Nessa,Ancestral Call,Templar,Mercy Mission
Act 1,Nessa,Infused Channelling,Templar,Mercy Mission
Act 1,Nessa,Elemental Proliferation,Templar,Mercy Mission
Act 1,Nessa,Arcane Surge,Templar,Mercy Mission
Act 1,Nessa,Chance to Bleed,Templar,Mercy Mission
Act 1,Nessa,Summon Phantasm,Templar,Mercy Mission
Act 1,Nessa,Magma Orb,Witch,Enemy at the Gate
Act 1,Nessa,Purifying Flame,Witch,Enemy at the Gate
Act 1,Nessa,Lightning Tendrils,Witch,Enemy at the Gate
Act 1,Nessa,Freezing Pulse,Witch,Enemy at the Gate
Act 1,Nessa,Raise Zombie,Witch,Enemy at the Gate
Act 1,Nessa,Spark,Witch,Enemy at the Gate
Act 1,Nessa,Fireball,Witch,Enemy at the Gate
Act 1,Nessa,Blight,Witch,Enemy at the Gate
Act 1,Nessa,Explosive Trap,Witch,Enemy at the Gate
Act 1,Nessa,Stormblast Mine,Witch,Enemy at the Gate
Act 1,Nessa,Frostbolt,Witch,Enemy at the Gate
Act 1,Nessa,Ethereal Knives,Witch,Enemy at the Gate
Act 1,Nessa,Siphoning Trap,Witch,The Caged Brute
Act 1,Nessa,Flame Dash,Witch,The Caged Brute
Act 1,Nessa,Bodyswap,Witch,The Caged Brute
Act 1,Nessa,Lightning Warp,Witch,The Caged Brute
Act 1,Nessa,Smoke Mine,Witch,The Caged Brute
Act 1,Nessa,Summon Skeletons,Witch,The Caged Brute
Act 1,Nessa,Rallying Cry,Witch,The Caged Brute
Act 1,Nessa,Increased Critical Strikes,Witch,The Caged Brute
Act 1,Nessa,Wither,Witch,The Caged Brute
Act 1,Nessa,Withering Step,Witch,The Caged Brute
Act 1,Nessa,Added Cold Damage,Witch,The Caged Brute
Act 1,Nessa,Added Lightning Damage,Witch,The Caged Brute
Act 1,Nessa,Blastchain Mine,Witch,The Caged Brute
Act 1,Nessa,Unearth,Witch,The Caged Brute
Act 1,Nessa,Combustion,Witch,The Caged Brute
Act 1,Nessa,Multiple Traps,Witch,The Caged Brute
Act 1,Nessa,Infernal Legion,Witch,The Caged Brute
Act 1,Nessa,Spell Totem,Witch,The Caged Brute
Act 1,Nessa,Void Manipulation,Witch,The Caged Brute
Act 1,Nessa,Lesser Multiple Projectiles,Witch,The Caged Brute
Act 1,Nessa,Unbound Ailments,Witch,The Caged Brute
Act 1,Nessa,Clarity,Witch,The Caged Brute
Act 1,Nessa,Trap,Witch,The Caged Brute
Act 1,Nessa,Melee Splash,Witch,The Caged Brute
Act 1,Nessa,Minion Damage,Witch,The Caged Brute
Act 1,Nessa,Lightning Trap,Witch,The Siren's Cadence
Act 1,Nessa,Ice Nova,Witch,The Siren's Cadence
Act 1,Nessa,Incinerate,Witch,The Siren's Cadence
Act 1,Nessa,Storm Call,Witch,The Siren's Cadence
Act 1,Nessa,Power Siphon,Witch,The Siren's Cadence
Act 1,Nessa,Firestorm,Witch,The Siren's Cadence
Act 1,Nessa,Storm Brand,Witch,The Siren's Cadence
Act 1,Nessa,Fire Trap,Witch,The Siren's Cadence
Act 1,Nessa,Flame Surge,Witch,The Siren's Cadence
Act 1,Nessa,Spirit Offering,Witch,The Siren's Cadence
Act 1,Nessa,Searing Bond,Witch,The Siren's Cadence
Act 1,Nessa,Icicle Mine,Witch,The Siren's Cadence
Act 1,Nessa,Arctic Breath,Witch,The Siren's Cadence
Act 1,Nessa,Ice Spear,Witch,The Siren's Cadence
Act 1,Nessa,Storm Burst,Witch,The Siren's Cadence
Act 1,Nessa,Scorching Ray,Witch,The Siren's Cadence
Act 1,Nessa,Essence Drain,Witch,The Siren's Cadence
Act 1,Nessa,Flesh Offering,Witch,The Siren's Cadence
Act 1,Nessa,Blade Vortex,Witch,The Siren's Cadence
Act 1,Nessa,Arc,Witch,The Siren's Cadence
Act 1,Nessa,Volatile Dead,Witch,The Siren's Cadence
Act 1,Nessa,Bone Offering,Witch,The Siren's Cadence
Act 1,Nessa,Contagion,Witch,Breaking Some Eggs
Act 1,Nessa,Summon Holy Relic,Witch,Breaking Some Eggs
Act 1,Nessa,Conversion Trap,Witch,Breaking Some Eggs
Act 1,Nessa,Orb of Storms,Witch,Breaking Some Eggs
Act 1,Nessa,Frostblink,Witch,Breaking Some Eggs
Act 1,Nessa,Dash,Witch,Breaking Some Eggs
Act 1,Nessa,Holy Flame Totem,Witch,Breaking Some Eggs
Act 1,Nessa,Summon Raging Spirit,Witch,Breaking Some Eggs
Act 1,Nessa,Frost Bomb,Witch,Breaking Some Eggs
Act 1,Nessa,Frost Wall,Witch,Breaking Some Eggs
Act 1,Nessa,Animate Weapon,Witch,Breaking Some Eggs
Act 1,Nessa,Devouring Totem,Witch,Breaking Some Eggs
Act 1,Nessa,Steelskin,Witch,Breaking Some Eggs
Act 1,Nessa,Detonate Dead,Witch,Breaking Some Eggs
Act 1,Nessa,Volley,Witch,Mercy Mission
Act 1,Nessa,Elemental Proliferation,Witch,Mercy Mission
Act 1,Nessa,Spell Cascade,Witch,Mercy Mission
Act 1,Nessa,Arcane Surge,Witch,Mercy Mission
Act 1,Nessa,Swift Assembly,Witch,Mercy Mission
Act 1,Nessa,Summon Phantasm,Witch,Mercy Mission
Act 1,Nessa,Infused Channelling,Witch,Mercy Mission
Act 1,Nessa,Split Arrow,,Enemy at the Gate
Act 1,Nessa,Spectral Throw,,Enemy at the Gate
Act 1,Nessa,Ground Slam,,Enemy at the Gate
Act 1,Nessa,Blight,,Enemy at the Gate
Act 1,Nessa,Raise Zombie,,Enemy at the Gate
Act 1,Nessa,Heavy Strike,,Enemy at the Gate
Act 1,Nessa,Fireball,,Enemy at the Gate
Act 1,Nessa,Purifying Flame,,Enemy at the Gate
Act 1,Nessa,Frost Blades,,Enemy at the Gate
Act 1,Nessa,Spark,,Enemy at the Gate
Act 1,Nessa,Glacial Hammer,,Enemy at the Gate
Act 1,Nessa,Fireball,,Enemy at the Gate
Act 1,Nessa,Spark,,Enemy at the Gate
Act 1,Nessa,Glacial Hammer,,Enemy at the Gate
Act 1,Nessa,Spark,,Enemy at the Gate
Act 1,Nessa,Smite,,Enemy at the Gate
Act 1,Nessa,Burning Arrow,,Enemy at the Gate
Act 1,Nessa,Ice Shot,,Enemy at the Gate
Act 1,Nessa,Ground Slam,,Enemy at the Gate
Act 1,Nessa,Smite,,Enemy at the Gate
Act 1,Nessa,Lightning Tendrils,,Enemy at the Gate
Act 1,Nessa,Stormblast Mine,,Enemy at the Gate
Act 1,Nessa,Magma Orb,,Enemy at the Gate
Act 1,Nessa,Cleave,,Enemy at the Gate
Act 1,Nessa,Blight,,Enemy at the Gate
Act 1,Nessa,Ground Slam,,Enemy at the Gate
Act 1,Nessa,Smite,,Enemy at the Gate
Act 1,Nessa,Lightning Tendrils,,Enemy at the Gate
Act 1,Nessa,Glacial Hammer,,Enemy at the Gate
Act 1,Nessa,Magma Orb,,Enemy at the Gate
Act 1,Nessa,Smite,,Enemy at the Gate
Act 1,Nessa,Blight,,Enemy at the Gate
Act 1,Nessa,Freezing Pulse,,Enemy at the Gate
Act 1,Nessa,Onslaught,,Enemy at the Gate
Act 1,Nessa,Cobra Lash,,Enemy at the Gate
Act 1,Nessa,Raise Zombie,,Enemy at the Gate
Act 1,Nessa,Raise Zombie,,Enemy at the Gate
Act 1,Nessa,Ethereal Knives,,Enemy at the Gate
Act 1,Nessa,Heavy Strike,,Enemy at the Gate
Act 1,Nessa,Viper Strike,,Enemy at the Gate
Act 1,Nessa,Ethereal Knives,,Enemy at the Gate
Act 1,Nessa,Stormblast Mine,,Enemy at the Gate
Act 1,Nessa,Raise Zombie,,Enemy at the Gate
Act 1,Nessa,Lightning Tendrils,,Enemy at the Gate
Act 1,Nessa,Split Arrow,,Enemy at the Gate
Act 1,Nessa,Glacial Hammer,,Enemy at the Gate
Act 1,Nessa,Explosive Trap,,Enemy at the Gate
Act 1,Nessa,Stormblast Mine,,Enemy at the Gate
Act 1,Nessa,Ground Slam,,Enemy at the Gate
Act 1,Nessa,Magma Orb,,Enemy at the Gate
Act 1,Nessa,Freezing Pulse,,Enemy at the Gate
Act 1,Nessa,Cobra Lash,,Enemy at the Gate
Act 1,Nessa,Explosive Trap,,Enemy at the Gate
Act 1,Nessa,Cleave,,Enemy at the Gate
Act 1,Nessa,Frostbolt,,Enemy at the Gate
Act 1,Nessa,Perforate,,Enemy at the Gate
Act 1,Nessa,Burning Arrow,,Enemy at the Gate
Act 1,Nessa,Caustic Arrow,,Enemy at the Gate
Act 1,Nessa,Frost Blades,,Enemy at the Gate
Act 1,Nessa,Galvanic Arrow,,Enemy at the Gate
Act 1,Nessa,Cobra Lash,,Enemy at the Gate
Act 1,Nessa,Explosive Trap,,Enemy at the Gate
Act 1,Nessa,Frostbolt,,Enemy at the Gate
Act 1,Nessa,Frost Blades,,Enemy at the Gate
Act 1,Nessa,Caustic Arrow,,Enemy at the Gate
Act 1,Nessa,Heavy Strike,,Enemy at the Gate
Act 1,Nessa,Cobra Lash,,Enemy at the Gate
Act 1,Nessa,Freezing Pulse,,Enemy at the Gate
Act 1,Nessa,Viper Strike,,Enemy at the Gate
Act 1,Nessa,Galvanic Arrow,,Enemy at the Gate
Act 1,Nessa,Purifying Flame,,Enemy at the Gate
Act 1,Nessa,Double Strike,,Enemy at the Gate
Act 1,Nessa,Frostbolt,,Enemy at the Gate
Act 1,Nessa,Ethereal Knives,,Enemy at the Gate
Act 1,Nessa,Dual Strike,,Enemy at the Gate
Act 1,Nessa,Perforate,,Enemy at the Gate
Act 1,Nessa,Viper Strike,,Enemy at the Gate
Act 1,Nessa,Double Strike,,Enemy at the Gate
Act 1,Nessa,Caustic Arrow,,Enemy at the Gate
Act 1,Nessa,Molten Strike,,Enemy at the Gate
Act 1,Nessa,Cleave,,Enemy at the Gate
Act 1,Nessa,Galvanic Arrow,,Enemy at the Gate
Act 1,Nessa,Ethereal Knives,,Enemy at the Gate
Act 1,Nessa,Dual Strike,,Enemy at the Gate
Act 1,Nessa,Purifying Flame,,Enemy at the Gate
Act 1,Nessa,Molten Strike,,Enemy at the Gate
Act 1,Nessa,Burning Arrow,,Enemy at the Gate
Act 1,Nessa,Galvanic Arrow,,Enemy at the Gate
Act 1,Nessa,Ice Shot,,Enemy at the Gate
Act 1,Nessa,Freezing Pulse,,Enemy at the Gate
Act 1,Nessa,Split Arrow,,Enemy at the Gate
Act 1,Nessa,Ice Shot,,Enemy at the Gate
Act 1,Nessa,Molten Strike,,Enemy at the Gate
Act 1,Nessa,Ice Shot,,Enemy at the Gate
Act 1,Nessa,Perforate,,Enemy at the Gate
Act 1,Nessa,Unearth,,The Caged Brute
Act 1,Nessa,Blink Arrow,,The Caged Brute
Act 1,Nessa,Flame Dash,,The Caged Brute
Act 1,Nessa,Added Lightning Damage,,The Caged Brute
Act 1,Nessa,Bodyswap,,The Caged Brute
Act 1,Nessa,Added Lightning Damage,,The Caged Brute
Act 1,Nessa,Added Fire Damage,,The Caged Brute
Act 1,Nessa,Lightning Warp,,The Caged Brute
Act 1,Nessa,Life Gain on Hit,,The Caged Brute
Act 1,Nessa,Added Lightning Damage,,The Caged Brute
Act 1,Nessa,Knockback,,The Caged Brute
Act 1,Nessa,Blink Arrow,,The Caged Brute
Act 1,Nessa,Spell Totem,,The Caged Brute
Act 1,Nessa,Added Cold Damage,,The Caged Brute
Act 1,Nessa,Lesser Multiple Projectiles,,The Caged Brute
Act 1,Nessa,Smoke Mine,,The Caged Brute
Act 1,Nessa,Lesser Multiple Projectiles,,The Caged Brute
Act 1,Nessa,Added Cold Damage,,The Caged Brute
Act 1,Nessa,Knockback,,The Caged Brute
Act 1,Nessa,Added Cold Damage,,The Caged Brute
Act 1,Nessa,Summon Skeletons,,The Caged Brute
Act 1,Nessa,Ballista Totem,,The Caged Brute
Act 1,Nessa,Knockback,,The Caged Brute
Act 1,Nessa,Summon Skeletons,,The Caged Brute
Act 1,Nessa,Blink Arrow,,The Caged Brute
Act 1,Nessa,Rallying Cry,,The Caged Brute
Act 1,Nessa,Bodyswap,,The Caged Brute
Act 1,Nessa,Infernal Legion,,The Caged Brute
Act 1,Nessa,Lightning Warp,,The Caged Brute
Act 1,Nessa,Summon Skeletons,,The Caged Brute
Act 1,Nessa,Additional Accuracy,,The Caged Brute
Act 1,Nessa,Stun,,The Caged Brute
Act 1,Nessa,Arrow Nova,,The Caged Brute
Act 1,Nessa,Withering Step,,The Caged Brute
Act 1,Nessa,Flame Dash,,The Caged Brute
Act 1,Nessa,Infernal Legion,,The Caged Brute
Act 1,Nessa,Siphoning Trap,,The Caged Brute
Act 1,Nessa,Arrow Nova,,The Caged Brute
Act 1,Nessa,Unearth,,The Caged Brute
Act 1,Nessa,Blind,,The Caged Brute
Act 1,Nessa,Withering Step,,The Caged Brute
Act 1,Nessa,Summon Skeletons,,The Caged Brute
Act 1,Nessa,Blastchain Mine,,The Caged Brute
Act 1,Nessa,Maim,,The Caged Brute
Act 1,Nessa,Siphoning Trap,,The Caged Brute
Act 1,Nessa,Minion Damage,,The Caged Brute
Act 1,Nessa,Clarity,,The Caged Brute
Act 1,Nessa,Clarity,,The Caged Brute
Act 1,Nessa,Wither,,The Caged Brute
Act 1,Nessa,Increased Critical Strikes,,The Caged Brute
Act 1,Nessa,Shield Charge,,The Caged Brute
Act 1,Nessa,Whirling Blades,,The Caged Brute
Act 1,Nessa,Wither,,The Caged Brute
Act 1,Nessa,Lightning Warp,,The Caged Brute
Act 1,Nessa,Spell Totem,,The Caged Brute
Act 1,Nessa,Life Gain on Hit,,The Caged Brute
Act 1,Nessa,Minion Damage,,The Caged Brute
Act 1,Nessa,Combustion,,The Caged Brute
Act 1,Nessa,Whirling Blades,,The Caged Brute
Act 1,Nessa,Rallying Cry,,The Caged Brute
Act 1,Nessa,Clarity,,The Caged Brute
Act 1,Nessa,Shield Charge,,The Caged Brute
Act 1,Nessa,Ballista Totem,,The Caged Brute
Act 1,Nessa,Smoke Mine,,The Caged Brute
Act 1,Nessa,Infernal Legion,,The Caged Brute
Act 1,Nessa,Infernal Legion,,The Caged Brute
Act 1,Nessa,Life Gain on Hit,,The Caged Brute
Act 1,Nessa,Maim,,The Caged Brute
Act 1,Nessa,Minion Damage,,The Caged Brute
Act 1,Nessa,Increased Critical Strikes,,The Caged Brute
Act 1,Nessa,Infernal Legion,,The Caged Brute
Act 1,Nessa,Blastchain Mine,,The Caged Brute
Act 1,Nessa,Maim,,The Caged Brute
Act 1,Nessa,Clarity,,The Caged Brute
Act 1,Nessa,Void Manipulation,,The Caged Brute
Act 1,Nessa,Leap Slam,,The Caged Brute
Act 1,Nessa,Flicker Strike,,The Caged Brute
Act 1,Nessa,Blind,,The Caged Brute
Act 1,Nessa,Precision,,The Caged Brute
Act 1,Nessa,Increased Critical Strikes,,The Caged Brute
Act 1,Nessa,Siphoning Trap,,The Caged Brute
Act 1,Nessa,Wither,,The Caged Brute
Act 1,Nessa,Ballista Totem,,The Caged Brute
Act 1,Nessa,Minion Damage,,The Caged Brute
Act 1,Nessa,Flame Dash,,The Caged Brute
Act 1,Nessa,Spell Totem,,The Caged Brute
Act 1,Nessa,Arrow Nova,,The Caged Brute
Act 1,Nessa,Chance to Flee,,The Caged Brute
Act 1,Nessa,Stun,,The Caged Brute
Act 1,Nessa,Unbound Ailments,,The Caged Brute
Act 1,Nessa,Chance to Flee,,The Caged Brute
Act 1,Nessa,Whirling Blades,,The Caged Brute
Act 1,Nessa,Unbound Ailments,,The Caged Brute
Act 1,Nessa,Void Manipulation,,The Caged Brute
Act 1,Nessa,Multiple Traps,,The Caged Brute
Act 1,Nessa,Shield Charge,,The Caged Brute
Act 1,Nessa,Trap,,The Caged Brute
Act 1,Nessa,Unbound Ailments,,The Caged Brute
Act 1,Nessa,Whirling Blades,,The Caged Brute
Act 1,Nessa,Leap Slam,,The Caged Brute
Act 1,Nessa,Trap,,The Caged Brute
Act 1,Nessa,Shield Charge,,The Caged Brute
Act 1,Nessa,Combustion,,The Caged Brute
Act 1,Nessa,Combustion,,The Caged Brute
Act 1,Nessa,Precision,,The Caged Brute
Act 1,Nessa,Multiple Traps,,The Caged Brute
Act 1,Nessa,Multiple Traps,,The Caged Brute
Act 1,Nessa,Flicker Strike,,The Caged Brute
Act 1,Nessa,Stun,,The Caged Brute
Act 1,Nessa,Siphoning Trap,,The Caged Brute
Act 1,Nessa,Reave,,The Siren's Cadence
Act 1,Nessa,Scorching Ray,,The Siren's Cadence
Act 1,Nessa,Bone Offering,,The Siren's Cadence
Act 1,Nessa,Sunder,,The Siren's Cadence
Act 1,Nessa,Firestorm,,The Siren's Cadence
Act 1,Nessa,Arctic Breath,,The Siren's Cadence
Act 1,Nessa,Sunder,,The Siren's Cadence
Act 1,Nessa,Barrage,,The Siren's Cadence
Act 1,Nessa,Static Strike,,The Siren's Cadence
Act 1,Nessa,Fire Trap,,The Siren's Cadence
Act 1,Nessa,Reave,,The Siren's Cadence
Act 1,Nessa,Barrage,,The Siren's Cadence
Act 1,Nessa,Spectral Shield Throw,,The Siren's Cadence
Act 1,Nessa,Blade Vortex,,The Siren's Cadence
Act 1,Nessa,Spirit Offering,,The Siren's Cadence
Act 1,Nessa,Elemental Hit,,The Siren's Cadence
Act 1,Nessa,Volatile Dead,,The Siren's Cadence
Act 1,Nessa,Barrage,,The Siren's Cadence
Act 1,Nessa,Lightning Trap,,The Siren's Cadence
Act 1,Nessa,Ice Nova,,The Siren's Cadence
Act 1,Nessa,Power Siphon,,The Siren's Cadence
Act 1,Nessa,Sunder,,The Siren's Cadence
Act 1,Nessa,Searing Bond,,The Siren's Cadence
Act 1,Nessa,Arctic Breath,,The Siren's Cadence
Act 1,Nessa,Arc,,The Siren's Cadence
Act 1,Nessa,Siege Ballista,,The Siren's Cadence
Act 1,Nessa,Reave,,The Siren's Cadence
Act 1,Nessa,Sweep,,The Siren's Cadence
Act 1,Nessa,Toxic Rain,,The Siren's Cadence
Act 1,Nessa,Shattering Steel,,The Siren's Cadence
Act 1,Nessa,Lightning Arrow,,The Siren's Cadence
Act 1,Nessa,Blade Vortex,,The Siren's Cadence
Act 1,Nessa,Rain of Arrows,,The Siren's Cadence
Act 1,Nessa,Storm Call,,The Siren's Cadence
Act 1,Nessa,Firestorm,,The Siren's Cadence
Act 1,Nessa,Sweep,,The Siren's Cadence
Act 1,Nessa,Venom Gyre,,The Siren's Cadence
Act 1,Nessa,Chain Hook,,The Siren's Cadence
Act 1,Nessa,Power Siphon,,The Siren's Cadence
Act 1,Nessa,Reave,,The Siren's Cadence
Act 1,Nessa,Chain Hook,,The Siren's Cadence
Act 1,Nessa,Firestorm,,The Siren's Cadence
Act 1,Nessa,Rain of Arrows,,The Siren's Cadence
Act 1,Nessa,Lightning Trap,,The Siren's Cadence
Act 1,Nessa,Bone Offering,,The Siren's Cadence
Act 1,Nessa,Venom Gyre,,The Siren's Cadence
Act 1,Nessa,Shattering Steel,,The Siren's Cadence
Act 1,Nessa,Arctic Breath,,The Siren's Cadence
Act 1,Nessa,Essence Drain,,The Siren's Cadence
Act 1,Nessa,Arc,,The Siren's Cadence
Act 1,Nessa,Infernal Blow,,The Siren's Cadence
Act 1,Nessa,Lightning Arrow,,The Siren's Cadence
Act 1,Nessa,Sweep,,The Siren's Cadence
Act 1,Nessa,Bone Offering,,The Siren's Cadence
Act 1,Nessa,Chain Hook,,The Siren's Cadence
Act 1,Nessa,Lightning Arrow,,The Siren's Cadence
Act 1,Nessa,Arc,,The Siren's Cadence
Act 1,Nessa,Lightning Trap,,The Siren's Cadence
Act 1,Nessa,Fire Trap,,The Siren's Cadence
Act 1,Nessa,Scorching Ray,,The Siren's Cadence
Act 1,Nessa,Flesh Offering,,The Siren's Cadence
Act 1,Nessa,Toxic Rain,,The Siren's Cadence
Act 1,Nessa,Flesh Offering,,The Siren's Cadence
Act 1,Nessa,Essence Drain,,The Siren's Cadence
Act 1,Nessa,Storm Call,,The Siren's Cadence
Act 1,Nessa,Fire Trap,,The Siren's Cadence
Act 1,Nessa,Arc,,The Siren's Cadence
Act 1,Nessa,Lightning Strike,,The Siren's Cadence
Act 1,Nessa,Lightning Strike,,The Siren's Cadence
Act 1,Nessa,Flame Surge,,The Siren's Cadence
Act 1,Nessa,Flesh Offering,,The Siren's Cadence
Act 1,Nessa,Icicle Mine,,The Siren's Cadence
Act 1,Nessa,Storm Burst,,The Siren's Cadence
Act 1,Nessa,Incinerate,,The Siren's Cadence
Act 1,Nessa,Siege Ballista,,The Siren's Cadence
Act 1,Nessa,Siege Ballista,,The Siren's Cadence
Act 1,Nessa,Toxic Rain,,The Siren's Cadence
Act 1,Nessa,Shattering Steel,,The Siren's Cadence
Act 1,Nessa,Storm Call,,The Siren's Cadence
Act 1,Nessa,Rain of Arrows,,The Siren's Cadence
Act 1,Nessa,Spirit Offering,,The Siren's Cadence
Act 1,Nessa,Power Siphon,,The Siren's Cadence
Act 1,Nessa,Ice Spear,,The Siren's Cadence
Act 1,Nessa,Lacerate,,The Siren's Cadence
Act 1,Nessa,Blade Vortex,,The Siren's Cadence
Act 1,Nessa,Firestorm,,The Siren's Cadence
Act 1,Nessa,Spirit Offering,,The Siren's Cadence
Act 1,Nessa,Searing Bond,,The Siren's Cadence
Act 1,Nessa,Chain Hook,,The Siren's Cadence
Act 1,Nessa,Storm Brand,,The Siren's Cadence
Act 1,Nessa,Storm Brand,,The Siren's Cadence
Act 1,Nessa,Elemental Hit,,The Siren's Cadence
Act 1,Nessa,Essence Drain,,The Siren's Cadence
Act 1,Nessa,Lightning Arrow,,The Siren's Cadence
Act 1,Nessa,Ice Spear,,The Siren's Cadence
Act 1,Nessa,Searing Bond,,The Siren's Cadence
Act 1,Nessa,Volatile Dead,,The Siren's Cadence
Act 1,Nessa,Icicle Mine,,The Siren's Cadence
Act 1,Nessa,Infernal Blow,,The Siren's Cadence
Act 1,Nessa,Incinerate,,The Siren's Cadence
